"studyName","Datetime GMT","Cycle","Event","Cast","Bottle","Assoc. Bottle 1","Assoc. Bottle 2","Assoc. Bottle 3","Depth (m)","Chlorophyll a (µg/l)","Phaeopigment (µg/l)"
P0810MV,"2008-10-04 08:35:23",1,68,6,14,13,15,,30.715,0.48,0.16
P0810MV,"2008-10-04 08:35:23",1,68,6,11,10,12,,35.016,1.05,0.42
P0810MV,"2008-10-04 08:35:23",1,68,6,8,7,9,,41.369,0.93,0.46
P0810MV,"2008-10-04 08:35:23",1,68,6,5,4,6,,50.583,0.6,0.3
P0810MV,"2008-10-04 08:35:23",1,68,6,2,1,3,,59.91,0.18,0.18
P0810MV,"2008-10-04 19:08:00",1,86,8,24,,,,1.762,0.21,0.07
P0810MV,"2008-10-04 19:08:00",1,86,8,21,,,,10.261,0.22,0.07
P0810MV,"2008-10-04 19:08:00",1,86,8,17,16,,,20.521,0.26,0.08
P0810MV,"2008-10-04 19:08:00",1,86,8,15,,,,29.77,0.41,0.14
P0810MV,"2008-10-04 19:08:00",1,86,8,13,11,12,,36.644,1.05,0.45
P0810MV,"2008-10-04 19:08:00",1,86,8,9,8,,,40.328,0.98,0.45
P0810MV,"2008-10-04 19:08:00",1,86,8,7,,,,50.865,0.3,0.26
P0810MV,"2008-10-04 19:08:00",1,86,8,6,5,,,63.668,0.1,0.15
P0810MV,"2008-10-05 09:11:26",1,106,10,23,22,24,,5.476,0.23,0.08
P0810MV,"2008-10-05 09:11:26",1,106,10,20,19,21,,12.093,0.23,0.09
P0810MV,"2008-10-05 09:11:26",1,106,10,17,16,18,,19.924,0.41,0.16
P0810MV,"2008-10-05 09:11:26",1,106,10,14,13,15,,30.331,0.87,0.52
P0810MV,"2008-10-05 09:11:26",1,106,10,11,10,12,,35.398,0.73,0.46
P0810MV,"2008-10-05 09:11:26",1,106,10,8,7,9,,40.333,0.58,0.39
P0810MV,"2008-10-05 09:11:26",1,106,10,5,4,6,,50.459,0.33,0.28
P0810MV,"2008-10-05 09:11:26",1,106,10,2,1,3,,60.427,0.25,0.23
P0810MV,"2008-10-05 19:17:21",1,120,11,20,21,22,,2.373,0.29,0.1
P0810MV,"2008-10-05 19:17:21",1,120,11,17,18,19,,10.268,0.29,0.09
P0810MV,"2008-10-05 19:17:21",1,120,11,15,16,,,19.607,0.31,0.11
P0810MV,"2008-10-05 19:17:21",1,120,11,14,,,,30.158,0.46,0.2
P0810MV,"2008-10-05 19:17:21",1,120,11,8,9,10,,36.838,0.85,0.46
P0810MV,"2008-10-05 19:17:21",1,120,11,7,,,,40.715,0.6,0.36
P0810MV,"2008-10-05 19:17:21",1,120,11,6,5,,,50.03,0.27,0.26
P0810MV,"2008-10-05 19:17:21",1,120,11,4,,,,59.569,0.15,0.18
P0810MV,"2008-10-06 09:27:53",1,138,13,23,22,24,,4.836,0.35,0.14
P0810MV,"2008-10-06 09:27:53",1,138,13,20,19,21,,11.738,0.37,0.2
P0810MV,"2008-10-06 09:27:53",1,138,13,17,16,18,,19.313,0.36,0.13
P0810MV,"2008-10-06 09:27:53",1,138,13,14,13,15,,29.276,0.48,0.23
P0810MV,"2008-10-06 09:27:53",1,138,13,11,10,12,,33.925,0.95,0.37
P0810MV,"2008-10-06 09:27:53",1,138,13,8,7,9,,39.078,1.23,0.43
P0810MV,"2008-10-06 09:27:53",1,138,13,5,4,6,,49.523,0.4,0.26
P0810MV,"2008-10-06 09:27:53",1,138,13,2,1,3,,59.277,0.12,0.19
P0810MV,"2008-10-06 20:07:15",1,155,14,21,22,23,,1.715,0.66,0.25
P0810MV,"2008-10-06 20:07:15",1,155,14,17,18,19,,6.88,0.77,0.31
P0810MV,"2008-10-06 20:07:15",1,155,14,15,16,,,12.277,0.91,0.36
P0810MV,"2008-10-06 20:07:15",1,155,14,13,14,,,16.722,1.56,0.69
P0810MV,"2008-10-06 20:07:15",1,155,14,9,10,11,,23.045,1.24,0.57
P0810MV,"2008-10-06 20:07:15",1,155,14,7,8,,,30.09,0.67,0.47
P0810MV,"2008-10-06 20:07:15",1,155,14,6,,,,39.068,0.38,0.37
P0810MV,"2008-10-06 20:07:15",1,155,14,4,,,,63.702,0.08,0.17
P0810MV,"2008-10-07 09:16:48",1,177,16,23,22,24,,5.094,0.51,0.19
P0810MV,"2008-10-07 09:16:48",1,177,16,20,19,21,,11.17,0.56,0.18
P0810MV,"2008-10-07 09:16:48",1,177,16,17,16,18,,19.512,2.83,1.07
P0810MV,"2008-10-07 09:16:48",1,177,16,14,13,15,,25.63,3.29,1.08
P0810MV,"2008-10-07 09:16:48",1,177,16,11,10,12,,29.037,3.87,1.39
P0810MV,"2008-10-07 09:16:48",1,177,16,8,7,9,,34.63,4.21,1.57
P0810MV,"2008-10-07 09:16:48",1,177,16,5,4,6,,40.866,3.99,1.25
P0810MV,"2008-10-07 09:16:48",1,177,16,2,1,3,,49.244,0.63,0.54
P0810MV,"2008-10-07 19:19:21",1,195,17,22,20,21,,2.598,0.71,0.28
P0810MV,"2008-10-07 19:19:21",1,195,17,19,16,17,,8.301,0.87,0.36
P0810MV,"2008-10-07 19:19:21",1,195,17,14,,,,15.489,1.72,0.9
P0810MV,"2008-10-07 19:19:21",1,195,17,12,11,13,,23.632,3.35,1.36
P0810MV,"2008-10-07 19:19:21",1,195,17,10,9,,,31.959,3.95,1.78
P0810MV,"2008-10-07 19:19:21",1,195,17,7,8,,,39.953,4.37,2.1
P0810MV,"2008-10-07 19:19:21",1,195,17,5,,,,50.138,0.3,0.34
P0810MV,"2008-10-07 19:19:21",1,195,17,4,,,,65.107,0.11,0.17
P0810MV,"2008-10-08 09:08:52",1,216,19,24,23,,,3.707,0.95,0.41
P0810MV,"2008-10-08 09:08:52",1,216,19,22,21,,,11.789,1.35,0.61
P0810MV,"2008-10-08 09:08:52",1,216,19,19,18,20,,19.047,2.41,1.05
P0810MV,"2008-10-08 09:08:52",1,216,19,17,16,,,24.778,3.03,1.12
P0810MV,"2008-10-08 09:08:52",1,216,19,15,14,,,30.162,3.42,1.19
P0810MV,"2008-10-08 09:08:52",1,216,19,12,11,13,,34.255,1.15,0.67
P0810MV,"2008-10-08 09:08:52",1,216,19,10,9,,,40.282,0.34,0.32
P0810MV,"2008-10-08 09:08:52",1,216,19,8,7,,,49.608,0.17,0.23
P0810MV,"2008-10-09 09:10:10",2,229,20,23,22,24,,6.996,0.17,0.06
P0810MV,"2008-10-09 09:10:10",2,229,20,20,19,21,,18.691,0.17,0.06
P0810MV,"2008-10-09 09:10:10",2,229,20,17,16,18,,30.147,0.18,0.06
P0810MV,"2008-10-09 09:10:10",2,229,20,14,13,15,,40.109,0.35,0.15
P0810MV,"2008-10-09 09:10:10",2,229,20,11,10,12,,49.166,0.28,0.12
P0810MV,"2008-10-09 09:10:10",2,229,20,8,7,9,,60.79,0.25,0.13
P0810MV,"2008-10-09 09:10:10",2,229,20,5,4,6,,81.208,0.24,0.14
P0810MV,"2008-10-09 09:10:10",2,229,20,2,1,3,,98.106,0.13,0.12
P0810MV,"2008-10-10 09:20:01",2,248,22,23,24,22,,22.41,0.21,0.08
P0810MV,"2008-10-10 09:20:01",2,248,22,20,19,21,,22.852,0.17,0.06
P0810MV,"2008-10-10 09:20:01",2,248,22,17,16,18,,42.204,0.16,0.07
P0810MV,"2008-10-10 09:20:01",2,248,22,14,13,15,,51.163,0.19,0.07
P0810MV,"2008-10-10 09:20:01",2,248,22,11,10,12,,60.45,0.25,0.15
P0810MV,"2008-10-10 09:20:01",2,248,22,8,7,9,,68.334,0.27,0.15
P0810MV,"2008-10-10 09:20:01",2,248,22,5,4,6,,79.843,0.25,0.15
P0810MV,"2008-10-10 09:20:01",2,248,22,2,1,3,,102.52,0.17,0.12
P0810MV,"2008-10-11 08:38:48",2,262,24,23,22,24,,20.934,0.14,0.06
P0810MV,"2008-10-11 08:38:48",2,262,24,20,19,21,,20.809,0.14,0.06
P0810MV,"2008-10-11 08:38:48",2,262,24,17,16,18,,50.485,0.14,0.06
P0810MV,"2008-10-11 08:38:48",2,262,24,14,13,15,,64.398,0.27,0.16
P0810MV,"2008-10-11 08:38:48",2,262,24,11,10,12,,70.659,0.24,0.18
P0810MV,"2008-10-11 08:38:48",2,262,24,8,7,9,,80.877,0.25,0.22
P0810MV,"2008-10-11 08:38:48",2,262,24,5,4,6,,98.776,0.24,0.15
P0810MV,"2008-10-11 08:38:48",2,262,24,2,1,3,,119.308,0.09,0.1
P0810MV,"2008-10-11 19:28:11",2,272,25,19,20,21,,6.051,0.15,0.07
P0810MV,"2008-10-11 19:28:11",2,272,25,14,15,16,,18.86,0.16,0.06
P0810MV,"2008-10-11 19:28:11",2,272,25,13,,,,39.907,0.22,0.08
P0810MV,"2008-10-11 19:28:11",2,272,25,11,12,,,55.129,0.26,0.11
P0810MV,"2008-10-11 19:28:11",2,272,25,9,10,,,64.72,0.3,0.2
P0810MV,"2008-10-11 19:28:11",2,272,25,6,7,8,,81.059,0.24,0.19
P0810MV,"2008-10-11 19:28:11",2,272,25,4,5,,,99.41,0.22,0.17
P0810MV,"2008-10-11 19:28:11",2,272,25,3,,,,119.269,0.07,0.08
P0810MV,"2008-10-12 09:51:16",2,290,27,23,22,24,,4.979,0.24,0.08
P0810MV,"2008-10-12 09:51:16",2,290,27,20,19,21,,20.537,0.24,0.09
P0810MV,"2008-10-12 09:51:16",2,290,27,17,16,18,,39.43,0.22,0.1
P0810MV,"2008-10-12 09:51:16",2,290,27,14,13,15,,49.759,0.24,0.09
P0810MV,"2008-10-12 09:51:16",2,290,27,11,10,12,,60.094,0.24,0.09
P0810MV,"2008-10-12 09:51:16",2,290,27,8,7,9,,70.394,0.25,0.17
P0810MV,"2008-10-12 09:51:16",2,290,27,5,4,6,,80.144,0.2,0.18
P0810MV,"2008-10-12 09:51:16",2,290,27,2,1,3,,100.431,0.16,0.15
P0810MV,"2008-10-12 19:10:07",2,302,28,19,20,21,,6.15,0.23,0.09
P0810MV,"2008-10-12 19:10:07",2,302,28,14,15,16,,20.114,0.25,0.09
P0810MV,"2008-10-12 19:10:07",2,302,28,11,12,13,,39.331,0.26,0.1
P0810MV,"2008-10-12 19:10:07",2,302,28,9,10,,,55.906,0.24,0.14
P0810MV,"2008-10-12 19:10:07",2,302,28,7,8,,,65.154,0.23,0.15
P0810MV,"2008-10-12 19:10:07",2,302,28,6,,,,79.903,0.2,0.15
P0810MV,"2008-10-12 19:10:07",2,302,28,4,5,,,100.528,0.13,0.15
P0810MV,"2008-10-12 19:10:07",2,302,28,3,,,,120.771,0.07,0.1
P0810MV,"2008-10-13 09:15:13",2,322,30,23,22,24,,5.194,0.25,0.09
P0810MV,"2008-10-13 09:15:13",2,322,30,20,19,21,,20.335,0.24,0.1
P0810MV,"2008-10-13 09:15:13",2,322,30,17,16,18,,39.658,0.23,0.09
P0810MV,"2008-10-13 09:15:13",2,322,30,14,13,15,,49.67,0.28,0.12
P0810MV,"2008-10-13 09:15:13",2,322,30,11,10,12,,59.886,0.25,0.13
P0810MV,"2008-10-13 09:15:13",2,322,30,8,7,9,,69.749,0.26,0.18
P0810MV,"2008-10-13 09:15:13",2,322,30,5,4,6,,80.111,0.21,0.17
P0810MV,"2008-10-13 09:15:13",2,322,30,2,1,3,,100.378,0.15,0.16
P0810MV,"2008-10-13 19:25:51",2,335,31,19,20,21,,4.651,0.23,0.08
P0810MV,"2008-10-13 19:25:51",2,335,31,14,15,16,,25.914,0.24,0.09
P0810MV,"2008-10-13 19:25:51",2,335,31,11,12,13,,50.16,0.26,0.1
P0810MV,"2008-10-13 19:25:51",2,335,31,9,10,,,63.793,0.26,0.14
P0810MV,"2008-10-13 19:25:51",2,335,31,7,8,,,74.226,0.26,0.17
P0810MV,"2008-10-13 19:25:51",2,335,31,6,,,,85.91,0.21,0.15
P0810MV,"2008-10-13 19:25:51",2,335,31,4,5,,,99.419,0.17,0.17
P0810MV,"2008-10-13 19:25:51",2,335,31,3,,,,120.276,0.08,0.14
P0810MV,"2008-10-14 08:24:54",2,353,33,23,22,24,,5.285,0.2,0.08
P0810MV,"2008-10-14 08:24:54",2,353,33,21,20,,,19.359,0.2,0.07
P0810MV,"2008-10-14 08:24:54",2,353,33,19,18,,,39.354,0.2,0.07
P0810MV,"2008-10-14 08:24:54",2,353,33,17,16,,,49.895,0.22,0.09
P0810MV,"2008-10-14 08:24:54",2,353,33,15,14,,,59.798,0.27,0.14
P0810MV,"2008-10-14 08:24:54",2,353,33,13,12,,,69.859,0.25,0.16
P0810MV,"2008-10-14 08:24:54",2,353,33,11,10,,,80.005,0.23,0.14
P0810MV,"2008-10-14 08:24:54",2,353,33,8,7,9,,100.316,0.19,0.16
P0810MV,"2008-10-15 08:33:14",3,369,34,23,22,24,,4.752,0.74,0.24
P0810MV,"2008-10-15 08:33:14",3,369,34,20,19,21,,7.742,0.73,0.24
P0810MV,"2008-10-15 08:33:14",3,369,34,17,16,18,,11.871,0.73,0.23
P0810MV,"2008-10-15 08:33:14",3,369,34,14,13,15,,19.926,0.73,0.24
P0810MV,"2008-10-15 08:33:14",3,369,34,11,10,12,,29.828,0.71,0.23
P0810MV,"2008-10-15 08:33:14",3,369,34,8,7,9,,40.091,0.73,0.29
P0810MV,"2008-10-15 08:33:14",3,369,34,5,4,6,,49.797,0.56,0.26
P0810MV,"2008-10-15 08:33:14",3,369,34,2,1,3,,60.605,0.26,0.19
P0810MV,"2008-10-15 18:34:42",3,385,36,19,20,21,,2.37,0.82,0.23
P0810MV,"2008-10-15 18:34:42",3,385,36,17,18,,,9.456,0.79,0.24
P0810MV,"2008-10-15 18:34:42",3,385,36,11,12,13,,20.587,0.84,0.24
P0810MV,"2008-10-15 18:34:42",3,385,36,9,10,,,29.735,0.87,0.26
P0810MV,"2008-10-15 18:34:42",3,385,36,6,7,8,,39.909,0.77,0.29
P0810MV,"2008-10-15 18:34:42",3,385,36,5,,,,50.297,0.32,0.2
P0810MV,"2008-10-15 18:34:42",3,385,36,4,,,,59.612,0.11,0.11
P0810MV,"2008-10-16 08:30:46",3,404,38,23,22,24,,4.231,0.79,0.22
P0810MV,"2008-10-16 08:30:46",3,404,38,20,19,21,,7.35,0.76,0.23
P0810MV,"2008-10-16 08:30:46",3,404,38,17,16,18,,12.419,0.77,0.21
P0810MV,"2008-10-16 08:30:46",3,404,38,14,13,15,,20.242,0.79,0.23
P0810MV,"2008-10-16 08:30:46",3,404,38,11,10,12,,30.394,0.81,0.28
P0810MV,"2008-10-16 08:30:46",3,404,38,8,7,9,,40.556,0.68,0.26
P0810MV,"2008-10-16 08:30:46",3,404,38,5,4,6,,50.726,0.56,0.23
P0810MV,"2008-10-16 08:30:46",3,404,38,2,1,3,,59.387,0.33,0.21
P0810MV,"2008-10-16 19:11:36",3,420,39,19,20,21,,2.084,0.81,0.22
P0810MV,"2008-10-16 19:11:36",3,420,39,17,18,,,9.508,0.84,0.24
P0810MV,"2008-10-16 19:11:36",3,420,39,11,12,13,,19.67,0.96,0.27
P0810MV,"2008-10-16 19:11:36",3,420,39,9,10,,,29.681,0.98,0.31
P0810MV,"2008-10-16 19:11:36",3,420,39,6,7,8,,39.748,0.79,0.27
P0810MV,"2008-10-16 19:11:36",3,420,39,5,,,,50.305,0.29,0.19
P0810MV,"2008-10-16 19:11:36",3,420,39,4,,,,59.734,0.11,0.12
P0810MV,"2008-10-17 09:29:24",3,443,41,23,22,21,,4.927,0.73,0.2
P0810MV,"2008-10-17 09:29:24",3,443,41,20,19,18,,8.146,0.69,0.18
P0810MV,"2008-10-17 09:29:24",3,443,41,17,16,18,,12.303,0.71,0.18
P0810MV,"2008-10-17 09:29:24",3,443,41,14,13,15,,19.679,0.81,0.24
P0810MV,"2008-10-17 09:29:24",3,443,41,11,10,12,,30.18,0.86,0.27
P0810MV,"2008-10-17 09:29:24",3,443,41,8,7,9,,40.476,0.65,0.24
P0810MV,"2008-10-17 09:29:24",3,443,41,5,4,6,,50.315,0.44,0.23
P0810MV,"2008-10-17 09:29:24",3,443,41,2,1,3,,60.556,0.23,0.17
P0810MV,"2008-10-17 19:05:00",3,459,42,19,20,21,,2.368,0.7,0.19
P0810MV,"2008-10-17 19:05:00",3,459,42,17,18,,,10.587,0.73,0.2
P0810MV,"2008-10-17 19:05:00",3,459,42,11,12,13,,20.417,1.01,0.26
P0810MV,"2008-10-17 19:05:00",3,459,42,9,10,,,30.301,0.99,0.28
P0810MV,"2008-10-17 19:05:00",3,459,42,6,7,8,,39.968,0.55,0.29
P0810MV,"2008-10-17 19:05:00",3,459,42,5,,,,49.662,0.33,0.27
P0810MV,"2008-10-17 19:05:00",3,459,42,4,,,,59.05,0.17,0.19
P0810MV,"2008-10-18 08:16:15",3,478,44,24,23,,,4.959,0.63,0.17
P0810MV,"2008-10-18 08:16:15",3,478,44,21,20,22,,8.253,0.63,0.16
P0810MV,"2008-10-18 08:16:15",3,478,44,19,18,,,12.026,0.66,0.17
P0810MV,"2008-10-18 08:16:15",3,478,44,17,16,,,20.114,0.81,0.25
P0810MV,"2008-10-18 08:16:15",3,478,44,15,14,,,30.697,0.71,0.29
P0810MV,"2008-10-18 08:16:15",3,478,44,13,12,,,40.379,0.49,0.25
P0810MV,"2008-10-18 08:16:15",3,478,44,10,9,11,,50.873,0.3,0.22
P0810MV,"2008-10-18 08:16:15",3,478,44,8,7,,,61.468,0.22,0.17
P0810MV,"2008-10-19 10:57:33",4,488,45,23,22,24,,3.153,0.72,0.74
P0810MV,"2008-10-19 10:57:33",4,488,45,20,19,21,,5.322,0.68,0.74
P0810MV,"2008-10-19 10:57:33",4,488,45,17,16,18,,12.232,0.7,0.73
P0810MV,"2008-10-19 10:57:33",4,488,45,14,13,15,,20.163,1.02,0.9
P0810MV,"2008-10-19 10:57:33",4,488,45,11,10,12,,25.646,2.89,1.54
P0810MV,"2008-10-19 10:57:33",4,488,45,8,7,9,,30.321,3.19,1.79
P0810MV,"2008-10-19 10:57:33",4,488,45,5,4,6,,40.294,2.03,0.91
P0810MV,"2008-10-19 10:57:33",4,488,45,2,1,3,,51.11,0.52,0.42
P0810MV,"2008-10-19 19:20:42",4,502,47,18,19,20,,2.548,0.75,0.71
P0810MV,"2008-10-19 19:20:42",4,502,47,13,14,15,,6.802,0.83,0.9
P0810MV,"2008-10-19 19:20:42",4,502,47,10,11,12,,13,3.02,2.24
P0810MV,"2008-10-19 19:20:42",4,502,47,9,,,,18.106,2.84,1.73
P0810MV,"2008-10-19 19:20:42",4,502,47,6,7,,,29.087,1.73,0.98
P0810MV,"2008-10-19 19:20:42",4,502,47,5,,,,39.468,1.37,0.79
P0810MV,"2008-10-19 19:20:42",4,502,47,4,,,,49.483,1.05,0.61
P0810MV,"2008-10-20 09:50:35",4,521,49,23,22,24,,2.839,0.86,0.65
P0810MV,"2008-10-20 09:50:35",4,521,49,20,19,21,,4.828,0.87,0.66
P0810MV,"2008-10-20 09:50:35",4,521,49,17,16,18,,11.875,0.72,0.8
P0810MV,"2008-10-20 09:50:35",4,521,49,14,13,15,,20.389,0.79,0.7
P0810MV,"2008-10-20 09:50:35",4,521,49,11,10,12,,26.664,1.04,0.86
P0810MV,"2008-10-20 09:50:35",4,521,49,8,7,9,,30.124,1.67,1.13
P0810MV,"2008-10-20 09:50:35",4,521,49,5,4,6,,40.647,1.47,1
P0810MV,"2008-10-20 09:50:35",4,521,49,2,1,3,,50.148,0.58,0.58
P0810MV,"2008-10-20 19:53:09",4,533,50,17,18,19,,2.902,0.95,0.66
P0810MV,"2008-10-20 19:53:09",4,533,50,15,16,,,9.55,0.93,0.69
P0810MV,"2008-10-20 19:53:09",4,533,50,11,12,13,,19.135,0.92,0.76
P0810MV,"2008-10-20 19:53:09",4,533,50,9,10,,,30.102,1.72,1.15
P0810MV,"2008-10-20 19:53:09",4,533,50,7,8,,,39.754,2.62,1.47
P0810MV,"2008-10-20 19:53:09",4,533,50,6,,,,49.765,2.88,1.75
P0810MV,"2008-10-20 19:53:09",4,533,50,5,,,,59.976,1.12,1.04
P0810MV,"2008-10-20 19:53:09",4,533,50,4,,,,70.05,0.54,0.57
P0810MV,"2008-10-21 09:51:51",4,554,52,24,23,,,2.331,1.58,0.81
P0810MV,"2008-10-21 09:51:51",4,554,52,22,21,,,4.698,1.46,0.91
P0810MV,"2008-10-21 09:51:51",4,554,52,20,19,,,11.892,1.51,0.87
P0810MV,"2008-10-21 09:51:51",4,554,52,18,17,,,19.713,1.48,0.77
P0810MV,"2008-10-21 09:51:51",4,554,52,16,15,,,24.599,1.42,0.77
P0810MV,"2008-10-21 09:51:51",4,554,52,14,13,,,29.849,1.48,0.9
P0810MV,"2008-10-21 09:51:51",4,554,52,12,11,,,39.968,1.52,0.86
P0810MV,"2008-10-21 09:51:51",4,554,52,9,8,10,,50.998,0.61,0.46
P0810MV,"2008-10-22 08:38:24",5,569,53,23,22,24,,2.414,1.63,0.51
P0810MV,"2008-10-22 08:38:24",5,569,53,20,19,21,,7.932,1.61,0.5
P0810MV,"2008-10-22 08:38:24",5,569,53,17,16,18,,12.449,1.55,0.46
P0810MV,"2008-10-22 08:38:24",5,569,53,14,13,15,,20.527,1.43,0.46
P0810MV,"2008-10-22 08:38:24",5,569,53,11,10,12,,30.533,1.73,0.51
P0810MV,"2008-10-22 08:38:24",5,569,53,8,7,9,,40.303,1.36,0.49
P0810MV,"2008-10-22 08:38:24",5,569,53,5,4,6,,50.841,0.56,0.36
P0810MV,"2008-10-22 08:38:24",5,569,53,2,1,3,,59.62,0.24,0.23
P0810MV,"2008-10-22 18:56:52",5,589,55,19,20,21,,2.656,1.53,0.52
P0810MV,"2008-10-22 18:56:52",5,589,55,14,,15,,7.905,1.91,0.55
P0810MV,"2008-10-22 18:56:52",5,589,55,11,,12,,14.837,1.97,0.61
P0810MV,"2008-10-22 18:56:52",5,589,55,10,,,,20.149,1.97,0.55
P0810MV,"2008-10-22 18:56:52",5,589,55,7,8,9,,25.011,1.65,0.56
P0810MV,"2008-10-22 18:56:52",5,589,55,6,,,,35.465,0.62,0.35
P0810MV,"2008-10-22 18:56:52",5,589,55,5,,,,45.543,0.27,0.22
P0810MV,"2008-10-22 18:56:52",5,589,55,4,,,,54.648,0.21,0.21
P0810MV,"2008-10-23 08:30:50",5,611,57,23,22,24,,2.344,1.48,0.54
P0810MV,"2008-10-23 08:30:50",5,611,57,20,19,21,,5.096,1.59,0.61
P0810MV,"2008-10-23 08:30:50",5,611,57,17,16,18,,11.988,1.5,0.61
P0810MV,"2008-10-23 08:30:50",5,611,57,14,13,15,,20.23,2,0.68
P0810MV,"2008-10-23 08:30:50",5,611,57,11,10,12,,25.285,1.81,0.6
P0810MV,"2008-10-23 08:30:50",5,611,57,8,7,9,,29.268,1.26,0.56
P0810MV,"2008-10-23 08:30:50",5,611,57,5,4,6,,39.734,0.96,0.47
P0810MV,"2008-10-23 08:30:50",5,611,57,2,1,3,,50.887,0.23,0.21
P0810MV,"2008-10-23 18:56:33",5,621,58,17,18,19,,1.102,1.18,0.42
P0810MV,"2008-10-23 18:56:33",5,621,58,11,12,13,,11.901,1.86,0.61
P0810MV,"2008-10-23 18:56:33",5,621,58,9,10,,,20.347,2.03,0.7
P0810MV,"2008-10-23 18:56:33",5,621,58,6,7,,,30.499,1.73,0.53
P0810MV,"2008-10-23 18:56:33",5,621,58,5,,,,40.007,0.42,0.27
P0810MV,"2008-10-23 18:56:33",5,621,58,4,,,,49.798,0.38,0.29
P0810MV,"2008-10-24 09:02:45",5,642,60,24,23,,,2.061,1.28,0.57
P0810MV,"2008-10-24 09:02:45",5,642,60,22,21,,,8.131,1.34,0.59
P0810MV,"2008-10-24 09:02:45",5,642,60,20,19,,,11.867,1.58,0.68
P0810MV,"2008-10-24 09:02:45",5,642,60,18,17,,,20.152,1.51,0.57
P0810MV,"2008-10-24 09:02:45",5,642,60,16,15,,,24.991,1.17,0.44
P0810MV,"2008-10-24 09:02:45",5,642,60,14,13,,,30.235,0.96,0.44
P0810MV,"2008-10-24 09:02:45",5,642,60,12,11,,,40.312,0.53,0.34
P0810MV,"2008-10-24 09:02:45",5,642,60,9,8,10,,49.876,0.33,0.28
P0810MV,,,649,61,15,16,,,,0.68,0.22
P0810MV,,,649,61,13,14,,,,0.75,0.22
P0810MV,,,649,61,11,12,,,,1.05,0.28
P0810MV,,,649,61,9,10,,,,1.29,0.62
P0810MV,,,649,61,7,8,,,,1.89,0.75
P0810MV,,,649,61,5,6,,,,2.01,0.84
P0810MV,,,649,61,3,4,,,,1.34,0.64
P0810MV,,,649,61,1,2,,,,0.2,0.23
P0810MV,"2008-10-25 04:20:25",5.5,662,63,9,10,,,1.775,0.21,0.05
P0810MV,"2008-10-25 04:20:25",5.5,662,63,8,,,,12.755,0.22,0.06
P0810MV,"2008-10-25 04:20:25",5.5,662,63,7,,,,22.127,0.28,0.09
P0810MV,"2008-10-25 04:20:25",5.5,662,63,6,,,,30.765,0.35,0.1
P0810MV,"2008-10-25 04:20:25",5.5,662,63,4,5,,,40.985,0.66,0.24
P0810MV,"2008-10-25 04:20:25",5.5,662,63,3,,,,54.198,0.52,0.26
P0810MV,"2008-10-25 04:20:25",5.5,662,63,2,,,,80.16,0.11,0.13
P0810MV,"2008-10-25 04:20:25",5.5,662,63,1,,,,100.38,0.04,0.08
P0810MV,"2008-10-25 05:14:34",5.5,667,64,8,,,,11.596,0.22,0.07
P0810MV,"2008-10-25 05:14:34",5.5,667,64,7,,,,21.713,0.24,0.09
P0810MV,"2008-10-25 05:14:34",5.5,667,64,6,,,,31.884,0.36,0.12
P0810MV,"2008-10-25 05:14:34",5.5,667,64,4,5,,,38.605,0.74,0.22
P0810MV,"2008-10-25 05:14:34",5.5,667,64,3,,,,54.224,0.35,0.24
P0810MV,"2008-10-25 05:14:34",5.5,667,64,2,,,,79.613,0.13,0.15
P0810MV,"2008-10-25 05:14:34",5.5,667,64,1,,,,97.462,0.05,0.08
P0810MV,"2008-10-25 06:01:23",5.5,672,65,9,10,,,2.896,0.23,0.08
P0810MV,"2008-10-25 06:01:23",5.5,672,65,8,,,,14.569,0.28,0.1
P0810MV,"2008-10-25 06:01:23",5.5,672,65,7,,,,24.277,0.44,0.18
P0810MV,"2008-10-25 06:01:23",5.5,672,65,5,6,,,32.837,0.88,0.33
P0810MV,"2008-10-25 06:01:23",5.5,672,65,4,,,,44.038,0.78,0.32
P0810MV,"2008-10-25 06:01:23",5.5,672,65,3,,,,59.201,0.26,0.21
P0810MV,"2008-10-25 06:01:23",5.5,672,65,2,,,,79.695,0.07,0.1
P0810MV,"2008-10-25 06:01:23",5.5,672,65,1,,,,98.747,0.03,0.07
P0810MV,"2008-10-25 06:52:09",5.5,677,66,9,10,,,0.788,0.35,0.11
P0810MV,"2008-10-25 06:52:09",5.5,677,66,8,,,,12.307,0.51,0.17
P0810MV,"2008-10-25 06:52:09",5.5,677,66,7,,,,21.609,1.32,0.46
P0810MV,"2008-10-25 06:52:09",5.5,677,66,5,6,,,30.883,3.2,1.28
P0810MV,"2008-10-25 06:52:09",5.5,677,66,4,,,,39.668,2.74,0.95
P0810MV,"2008-10-25 06:52:09",5.5,677,66,3,,,,59.022,0.24,0.28
P0810MV,"2008-10-25 06:52:09",5.5,677,66,2,,,,78.419,0.05,0.13
P0810MV,"2008-10-25 06:52:09",5.5,677,66,1,,,,99.163,0.02,0.1
P0810MV,"2008-10-25 07:47:43",5.5,682,67,9,10,,,1.815,0.87,0.25
P0810MV,"2008-10-25 07:47:43",5.5,682,67,8,,,,7.737,1.35,0.4
P0810MV,"2008-10-25 07:47:43",5.5,682,67,7,,,,13.615,1.84,0.51
P0810MV,"2008-10-25 07:47:43",5.5,682,67,5,6,,,19.827,2.46,0.8
P0810MV,"2008-10-25 07:47:43",5.5,682,67,4,,,,34.502,2.01,0.84
